,学工号,交易额,交易时间,商户名称,交易日期,具体时间,节假日,气温,平均风速,特殊天象,时间戳,Mealtime_N,Mealtime_A,Mealtime_E,Eight
45,2021****46,6.0,2023/03/29 11:59,学苑食堂主食三组（面条）,2023-03-29,11:59,0,13,5,0,1680062340.0,0,0,0,0
46,2021****46,3.85,2023/03/29 07:51,学苑食堂包子,2023-03-29,07:51,0,13,5,0,1680047460.0,0,0,0,0
47,2021****46,18.0,2023/03/28 17:51,紫丁香餐吧主食一组,2023-03-28,17:51,0,6,3,0,1679997060.0,0,0,0,0
48,2021****46,12.58,2023/03/28 11:50,阳光副食二组,2023-03-28,11:50,0,6,3,0,1679975400.0,0,0,0,0
49,2021****46,17.0,2023/03/27 17:33,美食林肠粉,2023-03-27,17:33,0,7,3,0,1679909580.0,0,0,0,0
50,2021****46,12.0,2023/03/27 12:41,民族餐厅金家店,2023-03-27,12:41,0,7,3,0,1679892060.0,0,0,0,0
51,2021****46,3.1,2023/03/27 07:36,学苑食堂包子,2023-03-27,07:36,0,7,3,0,1679873760.0,0,0,0,0
52,2021****46,30.0,2023/03/26 12:17,学苑食堂副食二组,2023-03-26,12:17,1,1,3,0,1679804220.0,-1,-1,-1,-1
53,2021****46,12.0,2023/03/25 17:24,一区饺子园主食二组,2023-03-25,17:24,1,-3,3,0,1679736240.0,-1,-1,-1,-1
54,2021****46,15.0,2023/03/25 10:56,紫丁香餐吧主食一组,2023-03-25,10:56,1,-3,3,0,1679712960.0,-1,-1,-1,-1
55,2021****46,12.0,2023/03/24 18:47,民族餐厅金家店,2023-03-24,18:47,0,-1,1,0,1679654820.0,0,0,0,0
56,2021****46,16.0,2023/03/24 11:39,美食林肠粉,2023-03-24,11:39,0,-1,1,0,1679629140.0,0,0,0,0
57,2021****46,13.0,2023/03/23 17:46,紫丁香餐吧主食一组,2023-03-23,17:46,0,-2,3,0,1679564760.0,0,0,0,0
58,2021****46,24.0,2023/03/23 11:34,民族餐厅金家店,2023-03-23,11:34,0,-2,3,0,1679542440.0,0,0,0,0
59,2021****46,9.0,2023/03/22 11:53,民族餐厅山西饸饹面,2023-03-22,11:53,0,4,6,1,1679457180.0,0,0,0,0
60,2021****46,13.34,2023/03/21 11:41,阳光副食二组,2023-03-21,11:41,0,10,2,1,1679370060.0,0,0,0,0
61,2021****46,4.0,2023/03/21 09:37,百味佳副食一组,2023-03-21,09:37,0,10,2,1,1679362620.0,0,0,0,0
62,2021****46,15.0,2023/03/20 17:32,学苑食堂副食三组,2023-03-20,17:32,0,10,4,0,1679304720.0,0,0,0,0
63,2021****46,2.72,2023/03/20 07:48,学苑食堂包子,2023-03-20,07:48,0,10,4,0,1679269680.0,0,0,0,0
64,2021****46,10.0,2023/03/19 17:39,学苑食堂副食三组,2023-03-19,17:39,1,5,3,0,1679218740.0,-1,-1,-1,-1
65,2021****46,20.0,2023/03/19 11:46,一区饺子园主食二组,2023-03-19,11:46,1,5,3,0,1679197560.0,-1,-1,-1,-1
66,2021****46,18.0,2023/03/18 11:57,紫丁香餐吧主食一组,2023-03-18,11:57,1,2,4,0,1679111820.0,-1,-1,-1,-1
67,2021****46,47.7,2023/03/17 17:41,淘乐水果捞店,2023-03-17,17:41,0,0,4,0,1679046060.0,0,0,0,0
68,2021****46,25.0,2023/03/17 17:10,紫丁香餐吧主食一组,2023-03-17,17:10,0,0,4,0,1679044200.0,0,0,0,0
69,2021****46,15.0,2023/03/17 11:47,民族餐厅金家店,2023-03-17,11:47,0,0,4,0,1679024820.0,0,0,0,0
70,2021****46,15.0,2023/03/16 17:56,紫丁香餐吧主食一组,2023-03-16,17:56,0,-4,3,0,1678960560.0,0,0,0,0
71,2021****46,14.0,2023/03/16 12:28,学苑食堂香恋香拌砂锅,2023-03-16,12:28,0,-4,3,0,1678940880.0,0,0,0,0
72,2021****46,11.0,2023/03/15 12:03,阳光广式猪脚饭,2023-03-15,12:03,0,-4,4,0,1678852980.0,0,0,0,0
73,2021****46,3.85,2023/03/15 07:52,学苑食堂包子,2023-03-15,07:52,0,-4,4,0,1678837920.0,0,0,0,0
74,2021****46,16.0,2023/03/14 18:07,美食林肠粉,2023-03-14,18:07,0,-2,3,1,1678788420.0,0,0,0,0
75,2021****46,5.0,2023/03/14 11:49,学苑食堂副食三组,2023-03-14,11:49,0,-2,3,1,1678765740.0,0,0,0,0
76,2021****46,2.2,2023/03/14 09:32,百味佳副食一组,2023-03-14,09:32,0,-2,3,1,1678757520.0,0,0,0,0
77,2021****46,14.0,2023/03/13 17:35,美食林那小味面馆,2023-03-13,17:35,0,-5,2,0,1678700100.0,0,0,0,0
78,2021****46,2.72,2023/03/13 07:44,学苑食堂包子,2023-03-13,07:44,0,-5,2,0,1678664640.0,0,0,0,0
79,2021****46,21.0,2023/03/12 17:34,紫丁香餐吧主食一组,2023-03-12,17:34,1,-5,2,0,1678613640.0,-1,-1,-1,-1
80,2021****46,16.0,2023/03/12 11:27,美食林肠粉,2023-03-12,11:27,1,-5,2,0,1678591620.0,-1,-1,-1,-1
81,2021****46,31.0,2023/03/11 17:40,紫丁香餐吧主食一组,2023-03-11,17:40,1,-1,3,0,1678527600.0,-1,-1,-1,-1
82,2021****46,0.6,2023/03/10 16:59,紫丁香餐吧副食一组（中西套餐）,2023-03-10,16:59,0,11,7,0,1678438740.0,0,0,0,0
83,2021****46,28.0,2023/03/10 16:58,紫丁香餐吧机器人收银组,2023-03-10,16:58,0,11,7,0,1678438680.0,0,0,0,0
84,2021****46,15.0,2023/03/10 11:18,民族餐厅金家店,2023-03-10,11:18,0,11,7,0,1678418280.0,0,0,0,0
85,2021****46,10.0,2023/03/09 17:44,美食林陕西刀削面(川无界),2023-03-09,17:44,0,2,1,0,1678355040.0,0,1,0,0
86,2021****46,13.44,2023/03/09 12:24,阳光副食二组,2023-03-09,12:24,0,2,1,0,1678335840.0,0,1,0,0
87,2021****46,16.0,2023/03/08 12:19,美食林肠粉,2023-03-08,12:19,0,-1,3,0,1678249140.0,0,0,0,0
88,2021****46,30.46,2023/03/07 17:50,淘乐水果捞店,2023-03-07,17:50,0,1,6,0,1678182600.0,0,1,0,0
89,2021****46,16.0,2023/03/07 17:36,美食林肠粉,2023-03-07,17:36,0,1,6,0,1678181760.0,0,1,0,0
90,2021****46,11.28,2023/03/07 11:57,阳光副食二组,2023-03-07,11:57,0,1,6,0,1678161420.0,0,1,0,0
91,2021****46,5.0,2023/03/06 21:42,美食林东农豆坊,2023-03-06,21:42,0,3,2,0,1678110120.0,0,0,0,0
92,2021****46,16.0,2023/03/06 17:56,美食林肠粉,2023-03-06,17:56,0,3,2,0,1678096560.0,0,0,0,0
93,2021****46,17.1,2023/03/06 11:42,百味佳副食一组,2023-03-06,11:42,0,3,2,0,1678074120.0,0,0,0,0
94,2021****46,12.0,2023/03/05 11:32,美食林川蜀源烤鱼,2023-03-05,11:32,1,8,6,0,1677987120.0,-1,-1,-1,-1
95,2021****46,12.0,2023/03/04 18:32,民族餐厅金家店,2023-03-04,18:32,1,2,3,0,1677925920.0,-1,-1,-1,-1
96,2021****46,16.0,2023/03/04 12:14,阳光广式猪脚饭,2023-03-04,12:14,1,2,3,0,1677903240.0,-1,-1,-1,-1
97,2021****46,8.0,2023/03/03 17:15,学苑食堂副食三组,2023-03-03,17:15,0,-2,2,0,1677834900.0,0,0,0,0
98,2021****46,16.0,2023/03/03 11:33,阳光广式猪脚饭,2023-03-03,11:33,0,-2,2,0,1677814380.0,0,0,0,0
99,2021****46,10.0,2023/03/02 18:24,民族餐厅山西饸饹面,2023-03-02,18:24,0,-1,4,0,1677752640.0,0,0,0,0
100,2021****46,15.0,2023/03/02 11:54,美食林川蜀源烤鱼,2023-03-02,11:54,0,-1,4,0,1677729240.0,0,0,0,0
101,2021****46,3.6,2023/03/02 07:47,学苑食堂包子,2023-03-02,07:47,0,-1,4,0,1677714420.0,0,0,0,0
102,2021****46,14.0,2023/03/01 12:16,学苑食堂副食三组,2023-03-01,12:16,0,-7,5,0,1677644160.0,0,0,0,0
103,2021****46,5.0,2023/02/28 09:34,美食林东农豆坊,2023-02-28,09:34,0,-2,2,0,1677548040.0,0,0,0,0
104,2021****46,14.4,2023/02/27 17:56,一区饺子园凉菜组,2023-02-27,17:56,0,6,6,1,1677491760.0,0,0,0,0
105,2021****46,12.0,2023/02/23 18:06,学苑食堂香恋香拌砂锅,2023-02-23,18:06,0,-8,2,0,1677146760.0,1,0,0,1
106,2021****46,26.259999999999998,2023/02/22 11:58,阳光副食二组,2023-02-22,11:58,0,-4,3,0,1677038280.0,1,0,0,1
107,2021****46,12.0,2023/02/20 17:47,学苑食堂香恋香拌砂锅,2023-02-20,17:47,0,-12,3,0,1676886420.0,1,1,0,1
108,2021****46,36.36,2023/02/20 12:31,淘乐水果捞店,2023-02-20,12:31,0,-12,3,0,1676867460.0,1,1,0,1
109,2021****46,22.0,2023/02/20 12:07,学院食堂陕西名小吃,2023-02-20,12:07,0,-12,3,0,1676866020.0,1,1,0,1
110,2021****46,6.0,2023/02/19 17:55,学苑食堂副食三组,2023-02-19,17:55,1,-11,2,0,1676800500.0,-1,-1,-1,-1
111,2021****46,12.05,2023/02/19 12:04,阳光副食二组,2023-02-19,12:04,1,-11,2,0,1676779440.0,-1,-1,-1,-1
112,2021****46,12.0,2023/02/18 17:58,学苑食堂香恋香拌砂锅,2023-02-18,17:58,1,-12,1,0,1676714280.0,-1,-1,-1,-1
113,2021****46,14.4,2023/02/18 12:01,阳光副食二组,2023-02-18,12:01,1,-12,1,0,1676692860.0,-1,-1,-1,-1
114,2021****46,9.6,2023/02/17 17:56,一区饺子园凉菜组,2023-02-17,17:56,0,-13,1,0,1676627760.0,0,0,0,0
115,2021****46,16.2,2023/02/17 11:46,阳光副食二组,2023-02-17,11:46,0,-13,1,0,1676605560.0,0,0,0,0
116,2021****46,12.0,2023/02/16 18:06,学苑食堂香恋香拌砂锅,2023-02-16,18:06,0,-8,1,0,1676541960.0,0,0,0,0
117,2021****46,13.0,2023/02/16 12:08,学苑食堂副食三组,2023-02-16,12:08,0,-8,1,0,1676520480.0,0,0,0,0
118,2021****46,11.4,2023/02/15 17:04,学子副食一组,2023-02-15,17:04,0,-15,3,0,1676451840.0,0,0,0,0
119,2021****46,8.0,2023/02/15 11:53,学苑食堂副食三组,2023-02-15,11:53,0,-15,3,0,1676433180.0,0,0,0,0
120,2021****46,12.0,2023/02/14 17:01,学苑食堂铁锅焖面,2023-02-14,17:01,0,-15,3,0,1676365260.0,0,0,0,0
121,2021****46,6.0,2023/02/14 11:28,学苑食堂副食三组,2023-02-14,11:28,0,-15,3,0,1676345280.0,0,0,0,0
122,2021****46,15.4,2023/02/13 17:39,紫丁香餐吧机器人收银组,2023-02-13,17:39,0,-11,3,0,1676281140.0,0,0,0,0
123,2021****46,12.0,2023/02/13 11:41,学苑食堂香恋香拌砂锅,2023-02-13,11:41,0,-11,3,0,1676259660.0,0,0,0,0
124,2021****46,7.2,2023/02/12 17:35,一区饺子园凉菜组,2023-02-12,17:35,1,-13,2,1,1676194500.0,-1,-1,-1,-1
125,2021****46,12.0,2023/02/12 11:25,学苑食堂香恋香拌砂锅,2023-02-12,11:25,1,-13,2,1,1676172300.0,-1,-1,-1,-1
126,2021****46,12.36,2023/02/11 17:17,学子副食一组,2023-02-11,17:17,1,-6,5,1,1676107020.0,-1,-1,-1,-1
127,2021****46,12.0,2023/02/11 11:31,学苑食堂香恋香拌砂锅,2023-02-11,11:31,1,-6,5,1,1676086260.0,-1,-1,-1,-1
128,2021****46,9.0,2022/12/09 12:07,学苑食堂重庆小面,2022-12-09,12:07,0,-11,3,0,1670558820.0,0,0,0,1
129,2021****46,6.0,2022/12/08 17:28,学苑食堂副食三组,2022-12-08,17:28,0,-9,2,0,1670491680.0,0,0,0,0
130,2021****46,27.0,2022/12/08 12:20,学苑食堂香恋香拌砂锅,2022-12-08,12:20,0,-9,2,0,1670473200.0,0,0,0,0
131,2021****46,8.0,2022/12/05 18:27,民族餐厅山西饸饹面,2022-12-05,18:27,0,-14,3,0,1670236020.0,0,0,0,0
132,2021****46,12.0,2022/12/05 12:15,学苑食堂香恋香拌砂锅,2022-12-05,12:15,0,-14,3,0,1670213700.0,0,0,0,0
133,2021****46,27.07,2022/12/04 12:18,阳光副食二组,2022-12-04,12:18,1,-17,3,0,1670127480.0,-1,-1,-1,-1
134,2021****46,6.0,2022/12/02 11:41,学苑食堂副食三组,2022-12-02,11:41,0,-10,4,0,1669952460.0,0,0,0,1
135,2021****46,16.0,2022/12/01 11:07,阳光广式猪脚饭,2022-12-01,11:07,0,-20,3,0,1669864020.0,0,1,0,0
136,2021****46,11.52,2022/11/30 17:51,阳光副食二组,2022-11-30,17:51,0,-19,4,0,1669801860.0,0,0,0,0
137,2021****46,17.0,2022/11/30 12:36,学苑食堂香恋香拌砂锅,2022-11-30,12:36,0,-19,4,0,1669782960.0,0,0,0,0
138,2021****46,11.4,2022/11/29 12:18,阳光副食二组,2022-11-29,12:18,0,-15,6,0,1669695480.0,0,0,0,1
139,2021****46,16.0,2022/11/28 17:58,学苑食堂副食三组,2022-11-28,17:58,0,-9,3,0,1669629480.0,0,0,0,0
140,2021****46,12.62,2022/11/27 11:41,阳光副食二组,2022-11-27,11:41,1,-7,3,0,1669520460.0,-1,-1,-1,-1
141,2021****46,2.0,2022/11/26 18:29,学苑食堂副食三组,2022-11-26,18:29,1,-12,2,0,1669458540.0,-1,-1,-1,-1
142,2021****46,13.0,2022/11/26 18:13,阳光广式猪脚饭,2022-11-26,18:13,1,-12,2,0,1669457580.0,-1,-1,-1,-1
143,2021****46,11.28,2022/11/26 12:09,阳光副食二组,2022-11-26,12:09,1,-12,2,0,1669435740.0,-1,-1,-1,-1
144,2021****46,9.0,2022/11/25 17:31,学苑食堂副食三组,2022-11-25,17:31,0,-5,6,1,1669368660.0,0,0,0,1
145,2021****46,23.71,2022/11/25 12:18,阳光副食二组,2022-11-25,12:18,0,-5,6,1,1669349880.0,0,0,0,1
146,2021****46,11.0,2022/11/23 18:19,美食林阿咪酱骨扒肉,2022-11-23,18:19,0,-6,2,0,1669198740.0,1,0,0,0
147,2021****46,21.0,2022/11/23 12:45,民族餐厅山西饸饹面,2022-11-23,12:45,0,-6,2,0,1669178700.0,1,0,0,0
148,2021****46,20.54,2022/11/22 12:04,阳光副食二组,2022-11-22,12:04,0,-6,2,0,1669089840.0,1,0,0,1
149,2021****46,16.0,2022/11/21 11:39,学苑食堂副食三组,2022-11-21,11:39,0,-4,3,0,1669001940.0,0,0,0,0
150,2021****46,12.0,2022/11/18 18:51,民族餐厅金家店,2022-11-18,18:51,0,-2,2,0,1668768660.0,0,0,0,1
151,2021****46,4.0,2022/11/18 12:10,学苑食堂副食三组,2022-11-18,12:10,0,-2,2,0,1668744600.0,0,0,0,1
152,2021****46,12.0,2022/11/17 11:21,美食林陕西刀削面(罐罐面),2022-11-17,11:21,0,-1,4,1,1668655260.0,0,1,0,0
153,2021****46,18.0,2022/11/16 17:11,民族餐厅德澳士,2022-11-16,17:11,0,-5,2,1,1668589860.0,0,0,0,0
154,2021****46,12.0,2022/11/16 12:35,民族餐厅山西饸饹面,2022-11-16,12:35,0,-5,2,1,1668573300.0,0,0,0,0
155,2021****46,16.0,2022/11/15 12:29,阳光广式猪脚饭,2022-11-15,12:29,0,-6,2,1,1668486540.0,1,0,0,1
156,2021****46,10.0,2022/11/14 18:33,民族餐厅山西饸饹面,2022-11-14,18:33,0,-6,2,1,1668421980.0,0,0,0,0
157,2021****46,10.6,2022/11/13 17:35,百味佳副食一组,2022-11-13,17:35,1,-6,4,0,1668332100.0,-1,-1,-1,-1
158,2021****46,5.0,2022/11/13 08:54,学苑食堂包子,2022-11-13,08:54,1,-6,4,0,1668300840.0,-1,-1,-1,-1
159,2021****46,5.0,2022/11/12 16:46,学苑食堂副食三组,2022-11-12,16:46,1,-2,6,0,1668242760.0,-1,-1,-1,-1
160,2021****46,9.0,2022/11/11 17:58,民族餐厅山西饸饹面,2022-11-11,17:58,0,7,6,1,1668160680.0,0,0,0,0
161,2021****46,15.0,2022/11/11 12:02,美食林陕西刀削面(罐罐面),2022-11-11,12:02,0,7,6,1,1668139320.0,0,0,0,0
162,2021****46,5.0,2022/11/10 17:38,学苑食堂副食三组,2022-11-10,17:38,0,-1,1,0,1668073080.0,0,0,0,0
163,2021****46,11.0,2022/11/10 12:23,民族餐厅山西饸饹面,2022-11-10,12:23,0,-1,1,0,1668054180.0,0,0,0,0
164,2021****46,13.0,2022/11/09 17:45,美食林阿咪酱骨扒肉,2022-11-09,17:45,0,2,0,1,1667987100.0,0,0,0,0
165,2021****46,7.0,2022/11/09 12:12,学苑食堂副食三组,2022-11-09,12:12,0,2,0,1,1667967120.0,0,0,0,0
166,2021****46,12.0,2022/11/08 12:20,美食林陕西刀削面(罐罐面),2022-11-08,12:20,0,6,5,0,1667881200.0,0,1,0,0
167,2021****46,8.0,2022/11/07 17:45,学苑食堂副食三组,2022-11-07,17:45,0,-1,4,0,1667814300.0,0,0,0,0
168,2021****46,12.0,2022/11/07 12:19,美食林陕西刀削面(罐罐面),2022-11-07,12:19,0,-1,4,0,1667794740.0,0,0,0,0
169,2021****46,5.45,2022/11/07 07:47,学苑食堂包子,2022-11-07,07:47,0,-1,4,0,1667778420.0,0,0,0,0
170,2021****46,12.0,2022/11/06 17:57,友来美好米线馄饨,2022-11-06,17:57,1,1,1,0,1667728620.0,-1,-1,-1,-1
171,2021****46,10.62,2022/11/06 12:01,学苑食堂包子,2022-11-06,12:01,1,1,1,0,1667707260.0,-1,-1,-1,-1
172,2021****46,14.0,2022/11/05 18:23,阳光广式猪脚饭,2022-11-05,18:23,1,-2,2,0,1667643780.0,-1,-1,-1,-1
173,2021****46,7.0,2022/11/05 12:05,学苑食堂副食三组,2022-11-05,12:05,1,-2,2,0,1667621100.0,-1,-1,-1,-1
174,2021****46,13.0,2022/11/04 17:59,美食林陕西刀削面(罐罐面),2022-11-04,17:59,0,-4,2,0,1667555940.0,0,0,0,0
175,2021****46,6.0,2022/11/04 11:44,学苑食堂副食三组,2022-11-04,11:44,0,-4,2,0,1667533440.0,0,0,0,0
176,2021****46,8.0,2022/11/03 18:27,民族餐厅山西饸饹面,2022-11-03,18:27,0,-6,4,0,1667471220.0,0,1,0,0
177,2021****46,5.0,2022/11/03 11:23,学苑食堂副食三组,2022-11-03,11:23,0,-6,4,0,1667445780.0,0,1,0,0
178,2021****46,10.0,2022/11/02 18:35,民族餐厅山西饸饹面,2022-11-02,18:35,0,-4,3,0,1667385300.0,0,0,0,0
179,2021****46,12.0,2022/11/02 10:01,友来美好米线馄饨,2022-11-02,10:01,0,-4,3,0,1667354460.0,0,0,0,0
180,2021****46,32.0,2022/10/29 11:54,阳光广式猪脚饭,2022-10-29,11:54,1,-2,1,0,1667015640.0,-1,-1,-1,-1
181,2021****46,4.2,2022/10/27 07:56,学苑食堂包子,2022-10-27,07:56,0,1,2,0,1666828560.0,0,0,0,0
182,2021****46,13.0,2022/10/26 12:38,民族餐厅铁板料理,2022-10-26,12:38,0,4,6,0,1666759080.0,0,0,0,0
183,2021****46,6.2,2022/10/26 07:56,学苑食堂包子,2022-10-26,07:56,0,4,6,0,1666742160.0,0,0,0,0
184,2021****46,12.0,2022/10/25 11:50,美食林陕西刀削面(罐罐面),2022-10-25,11:50,0,9,4,0,1666669800.0,0,1,0,1
185,2021****46,11.0,2022/10/24 12:24,民族餐厅山西饸饹面,2022-10-24,12:24,0,2,3,0,1666585440.0,0,0,0,0
186,2021****46,16.0,2022/10/23 12:01,阳光广式猪脚饭,2022-10-23,12:01,1,4,2,0,1666497660.0,-1,-1,-1,-1
187,2021****46,11.0,2022/10/22 16:48,民族餐厅山西饸饹面,2022-10-22,16:48,1,1,2,0,1666428480.0,-1,-1,-1,-1
188,2021****46,27.0,2022/10/21 11:56,美食林陕西刀削面(罐罐面),2022-10-21,11:56,0,6,3,0,1666324560.0,0,0,0,0
189,2021****46,8.0,2022/10/18 18:27,民族餐厅山西饸饹面,2022-10-18,18:27,0,2,2,0,1666088820.0,0,0,0,0
190,2021****46,14.0,2022/10/18 11:58,阳光广式猪脚饭,2022-10-18,11:58,0,2,2,0,1666065480.0,0,0,0,0
191,2021****46,7.7,2022/10/18 07:38,学苑食堂包子,2022-10-18,07:38,0,2,2,0,1666049880.0,0,0,0,0
192,2021****46,21.0,2022/10/17 17:43,民族餐厅山西饸饹面,2022-10-17,17:43,0,5,2,0,1665999780.0,0,0,0,0
193,2021****46,3.85,2022/10/17 07:49,学苑食堂包子,2022-10-17,07:49,0,5,2,0,1665964140.0,0,0,0,0
194,2021****46,18.0,2022/10/14 18:06,阳光广式猪脚饭,2022-10-14,18:06,0,9,2,1,1665741960.0,0,0,0,0
195,2021****46,10.0,2022/10/14 12:13,民族餐厅山西饸饹面,2022-10-14,12:13,0,9,2,1,1665720780.0,0,0,0,0
196,2021****46,9.0,2022/10/13 17:42,阳光川蜀源烤鱼,2022-10-13,17:42,0,9,2,0,1665654120.0,0,0,0,0
197,2021****46,11.0,2022/10/13 12:30,民族餐厅山西饸饹面,2022-10-13,12:30,0,9,2,0,1665635400.0,0,0,0,0
198,2021****46,34.0,2022/10/11 11:58,阳光广式猪脚饭,2022-10-11,11:58,0,7,3,0,1665460680.0,0,1,0,0
199,2021****46,15.0,2022/10/08 17:39,一区饺子园主食一组,2022-10-08,17:39,0,6,4,1,1665221940.0,0,1,0,0
