,学工号,交易额,交易时间,商户名称,交易日期,具体时间,节假日,气温,平均风速,特殊天象,时间戳,Mealtime_N,Mealtime_A,Mealtime_E,Eight
22,2021****56,14.4,2023/04/13 17:29,紫丁香餐吧机器人收银组,2023-04-13,17:29,0,7,3,0,1681378140.0,0,0,0,0
23,2021****56,9.0,2023/04/13 11:48,学苑食堂凉菜组,2023-04-13,11:48,0,7,3,0,1681357680.0,0,0,0,0
24,2021****56,6.5,2023/04/13 08:54,美食林东农豆坊,2023-04-13,08:54,0,7,3,0,1681347240.0,0,0,0,0
25,2021****56,13.73,2023/04/12 17:24,阳光副食二组,2023-04-12,17:24,0,4,4,0,1681291440.0,1,0,0,0
26,2021****56,12.0,2023/04/12 11:52,美食林美美卤肉饭,2023-04-12,11:52,0,4,4,0,1681271520.0,1,0,0,0
27,2021****56,6.5,2023/04/12 09:48,美食林东农豆坊,2023-04-12,09:48,0,4,4,0,1681264080.0,1,0,0,0
28,2021****56,5.0,2023/04/11 17:32,学苑食堂主食三组（面条）,2023-04-11,17:32,0,2,6,0,1681205520.0,0,0,0,0
29,2021****56,16.0,2023/04/11 11:47,美食林肠粉,2023-04-11,11:47,0,2,6,0,1681184820.0,0,0,0,0
30,2021****56,3.6,2023/04/11 07:27,百味佳副食一组,2023-04-11,07:27,0,2,6,0,1681169220.0,0,0,0,0
31,2021****56,11.0,2023/04/10 17:20,美食林榆林镇筋饼,2023-04-10,17:20,0,14,5,1,1681118400.0,0,0,0,0
32,2021****56,15.8,2023/04/10 11:45,美食林酸辣粉烤肉拌饭,2023-04-10,11:45,0,14,5,1,1681098300.0,0,0,0,0
33,2021****56,15.25,2023/04/10 09:31,百味佳副食一组,2023-04-10,09:31,0,14,5,1,1681090260.0,0,0,0,0
34,2021****56,28.4,2023/04/08 17:53,紫丁香餐吧机器人收银组,2023-04-08,17:53,1,7,3,0,1680947580.0,-1,-1,-1,-1
35,2021****56,16.0,2023/04/08 11:34,美食林肠粉,2023-04-08,11:34,1,7,3,0,1680924840.0,-1,-1,-1,-1
36,2021****56,1.0,2023/04/07 12:03,民族餐厅真味主题烧烤吧,2023-04-07,12:03,0,0,2,0,1680840180.0,0,0,0,0
37,2021****56,8.0,2023/04/07 11:42,民族餐厅山西饸饹面,2023-04-07,11:42,0,0,2,0,1680838920.0,0,0,0,0
38,2021****56,14.0,2023/04/06 17:21,美食林榆林镇筋饼,2023-04-06,17:21,0,6,3,0,1680772860.0,0,0,0,0
39,2021****56,12.48,2023/04/06 11:58,阳光副食二组,2023-04-06,11:58,0,6,3,0,1680753480.0,0,0,0,0
40,2021****56,16.2,2023/04/05 17:58,民族餐厅旋转小火锅,2023-04-05,17:58,1,7,2,1,1680688680.0,-1,-1,-1,-1
41,2021****56,27.4,2023/04/05 11:17,紫丁香餐吧机器人收银组,2023-04-05,11:17,1,7,2,1,1680664620.0,-1,-1,-1,-1
42,2021****56,2.85,2023/04/05 08:03,百味佳副食一组,2023-04-05,08:03,1,7,2,1,1680652980.0,-1,-1,-1,-1
43,2021****56,23.6,2023/04/04 17:36,紫丁香餐吧机器人收银组,2023-04-04,17:36,0,5,2,0,1680600960.0,0,0,0,0
44,2021****56,12.0,2023/04/04 11:48,回味斋一餐厅副食一组,2023-04-04,11:48,0,5,2,0,1680580080.0,0,0,0,0
45,2021****56,19.09,2023/04/03 17:32,美食林小猪憨尼麻辣烫,2023-04-03,17:32,0,7,2,0,1680514320.0,0,0,0,0
46,2021****56,15.8,2023/04/03 11:51,美食林酸辣粉烤肉拌饭,2023-04-03,11:51,0,7,2,0,1680493860.0,0,0,0,0
47,2021****56,8.0,2023/04/02 18:25,美食林那小味面馆,2023-04-02,18:25,1,15,2,0,1680431100.0,-1,-1,-1,-1
48,2021****56,3.6,2023/04/02 08:31,百味佳副食一组,2023-04-02,08:31,1,15,2,0,1680395460.0,-1,-1,-1,-1
49,2021****56,16.0,2023/04/01 18:08,美食林肠粉,2023-04-01,18:08,1,16,3,0,1680343680.0,-1,-1,-1,-1
50,2021****56,17.0,2023/04/01 12:08,学苑食堂包子,2023-04-01,12:08,1,16,3,0,1680322080.0,-1,-1,-1,-1
51,2021****56,42.0,2023/03/31 17:20,美食林肠粉,2023-03-31,17:20,0,15,3,1,1680254400.0,0,0,0,0
52,2021****56,5.6,2023/03/31 07:54,学苑食堂副食二组,2023-03-31,07:54,0,15,3,1,1680220440.0,0,0,0,0
53,2021****56,16.0,2023/03/30 17:30,美食林肠粉,2023-03-30,17:30,0,9,4,1,1680168600.0,0,0,0,0
54,2021****56,7.2,2023/03/30 11:56,一区饺子园凉菜组,2023-03-30,11:56,0,9,4,1,1680148560.0,0,0,0,0
55,2021****56,20.740000000000002,2023/03/29 17:30,阳光副食二组,2023-03-29,17:30,0,13,5,0,1680082200.0,0,0,0,0
56,2021****56,15.0,2023/03/29 12:27,一区饺子园主食一组,2023-03-29,12:27,0,13,5,0,1680064020.0,0,0,0,0
57,2021****56,9.6,2023/03/28 17:33,回味斋一餐厅副食一组,2023-03-28,17:33,0,6,3,0,1679995980.0,0,0,0,0
58,2021****56,1.0,2023/03/28 11:58,民族餐厅真味主题烧烤吧,2023-03-28,11:58,0,6,3,0,1679975880.0,0,0,0,0
59,2021****56,9.0,2023/03/28 11:51,民族餐厅山西饸饹面,2023-03-28,11:51,0,6,3,0,1679975460.0,0,0,0,0
60,2021****56,14.88,2023/03/27 17:01,阳光副食二组,2023-03-27,17:01,0,7,3,0,1679907660.0,0,0,0,0
61,2021****56,17.0,2023/03/27 16:44,美食林东农豆坊,2023-03-27,16:44,0,7,3,0,1679906640.0,0,0,0,0
62,2021****56,22.700000000000003,2023/03/27 11:53,百味佳副食一组,2023-03-27,11:53,0,7,3,0,1679889180.0,0,0,0,0
63,2021****56,20.4,2023/03/26 16:42,紫丁香餐吧机器人收银组,2023-03-26,16:42,1,1,3,0,1679820120.0,-1,-1,-1,-1
64,2021****56,12.1,2023/03/26 11:34,回味斋一餐厅副食一组,2023-03-26,11:34,1,1,3,0,1679801640.0,-1,-1,-1,-1
65,2021****56,3.75,2023/03/26 08:50,百味佳副食一组,2023-03-26,08:50,1,1,3,0,1679791800.0,-1,-1,-1,-1
66,2021****56,38.0,2023/03/25 17:06,民族餐厅德澳士,2023-03-25,17:06,1,-3,3,0,1679735160.0,-1,-1,-1,-1
67,2021****56,9.0,2023/03/25 11:32,民族餐厅山西饸饹面,2023-03-25,11:32,1,-3,3,0,1679715120.0,-1,-1,-1,-1
68,2021****56,12.0,2023/03/24 17:59,美食林老上客砂锅,2023-03-24,17:59,0,-1,1,0,1679651940.0,0,0,0,0
69,2021****56,15.0,2023/03/24 11:44,民族餐厅金家店,2023-03-24,11:44,0,-1,1,0,1679629440.0,0,0,0,0
70,2021****56,10.0,2023/03/23 18:08,美食林那小味面馆,2023-03-23,18:08,0,-2,3,0,1679566080.0,0,0,0,0
71,2021****56,14.78,2023/03/23 11:46,阳光副食二组,2023-03-23,11:46,0,-2,3,0,1679543160.0,0,0,0,0
72,2021****56,7.6,2023/03/23 07:52,学苑食堂副食三组,2023-03-23,07:52,0,-2,3,0,1679529120.0,0,0,0,0
73,2021****56,25.0,2023/03/22 17:28,紫丁香餐吧主食一组,2023-03-22,17:28,0,4,6,1,1679477280.0,0,0,0,0
74,2021****56,11.0,2023/03/22 11:30,美食林榆林镇筋饼,2023-03-22,11:30,0,4,6,1,1679455800.0,0,0,0,0
75,2021****56,15.8,2023/03/21 17:33,美食林酸辣粉烤肉拌饭,2023-03-21,17:33,0,10,2,1,1679391180.0,0,0,0,0
76,2021****56,11.0,2023/03/21 11:38,美食林榆林镇筋饼,2023-03-21,11:38,0,10,2,1,1679369880.0,0,0,0,0
77,2021****56,16.0,2023/03/20 17:02,美食林肠粉,2023-03-20,17:02,0,10,4,0,1679302920.0,0,0,0,0
78,2021****56,4.0,2023/03/20 12:03,学苑食堂副食三组,2023-03-20,12:03,0,10,4,0,1679284980.0,0,0,0,0
79,2021****56,27.6,2023/03/19 11:34,紫丁香餐吧机器人收银组,2023-03-19,11:34,1,5,3,0,1679196840.0,-1,-1,-1,-1
80,2021****56,8.0,2023/03/18 12:08,学苑食堂包子,2023-03-18,12:08,1,2,4,0,1679112480.0,-1,-1,-1,-1
81,2021****56,23.0,2023/03/17 17:58,民族餐厅旋转小火锅,2023-03-17,17:58,0,0,4,0,1679047080.0,1,0,0,0
82,2021****56,9.0,2023/03/17 11:55,学苑食堂副食一组,2023-03-17,11:55,0,0,4,0,1679025300.0,1,0,0,0
83,2021****56,6.0,2023/03/17 09:47,美食林东农豆坊,2023-03-17,09:47,0,0,4,0,1679017620.0,1,0,0,0
84,2021****56,13.0,2023/03/16 11:56,美食林美美卤肉饭,2023-03-16,11:56,0,-4,3,0,1678938960.0,0,0,0,0
85,2021****56,17.4,2023/03/15 17:30,紫丁香餐吧副食一组（中西套餐）,2023-03-15,17:30,0,-4,4,0,1678872600.0,0,0,0,0
86,2021****56,14.4,2023/03/15 11:58,紫丁香餐吧机器人收银组,2023-03-15,11:58,0,-4,4,0,1678852680.0,0,0,0,0
87,2021****56,16.0,2023/03/14 17:30,美食林肠粉,2023-03-14,17:30,0,-2,3,1,1678786200.0,0,0,0,0
88,2021****56,10.6,2023/03/14 11:55,百味佳展销组,2023-03-14,11:55,0,-2,3,1,1678766100.0,0,0,0,0
89,2021****56,15.0,2023/03/13 17:18,美食林那小味面馆,2023-03-13,17:18,0,-5,2,0,1678699080.0,0,0,0,0
90,2021****56,15.0,2023/03/13 11:54,民族餐厅金家店,2023-03-13,11:54,0,-5,2,0,1678679640.0,0,0,0,0
91,2021****56,3.7,2023/03/13 07:56,学苑食堂副食三组,2023-03-13,07:56,0,-5,2,0,1678665360.0,0,0,0,0
92,2021****56,11.0,2023/03/12 11:49,美食林榆林镇筋饼,2023-03-12,11:49,1,-5,2,0,1678592940.0,-1,-1,-1,-1
93,2021****56,18.0,2023/03/11 17:23,紫丁香餐吧主食一组,2023-03-11,17:23,1,-1,3,0,1678526580.0,-1,-1,-1,-1
94,2021****56,0.4,2023/03/11 11:59,紫丁香餐吧副食一组（中西套餐）,2023-03-11,11:59,1,-1,3,0,1678507140.0,-1,-1,-1,-1
95,2021****56,22.0,2023/03/11 11:45,紫丁香餐吧机器人收银组,2023-03-11,11:45,1,-1,3,0,1678506300.0,-1,-1,-1,-1
96,2021****56,10.0,2023/03/10 17:19,美食林榆林镇筋饼,2023-03-10,17:19,0,11,7,0,1678439940.0,0,0,0,0
97,2021****56,16.0,2023/03/10 11:46,美食林肠粉,2023-03-10,11:46,0,11,7,0,1678419960.0,0,0,0,0
98,2021****56,3.6,2023/03/10 08:28,百味佳副食一组,2023-03-10,08:28,0,11,7,0,1678408080.0,0,0,0,0
99,2021****56,17.4,2023/03/09 17:34,民族餐厅旋转小火锅,2023-03-09,17:34,0,2,1,0,1678354440.0,0,0,0,0
100,2021****56,8.0,2023/03/09 11:51,学苑食堂包子,2023-03-09,11:51,0,2,1,0,1678333860.0,0,0,0,0
101,2021****56,17.04,2023/03/08 17:04,阳光副食二组,2023-03-08,17:04,0,-1,3,0,1678266240.0,0,0,0,0
102,2021****56,18.0,2023/03/08 11:53,学苑食堂副食三组,2023-03-08,11:53,0,-1,3,0,1678247580.0,0,0,0,0
103,2021****56,6.1,2023/03/08 07:41,百味佳副食一组,2023-03-08,07:41,0,-1,3,0,1678232460.0,0,0,0,0
104,2021****56,23.0,2023/03/07 17:37,紫丁香餐吧机器人收银组,2023-03-07,17:37,0,1,6,0,1678181820.0,0,0,0,0
105,2021****56,32.0,2023/03/07 11:49,美食林肠粉,2023-03-07,11:49,0,1,6,0,1678160940.0,0,0,0,0
106,2021****56,13.8,2023/03/06 11:58,美食林同乐妈妈菜,2023-03-06,11:58,0,3,2,0,1678075080.0,0,0,0,0
107,2021****56,2.85,2023/03/06 07:47,学苑食堂副食三组,2023-03-06,07:47,0,3,2,0,1678060020.0,0,0,0,0
108,2021****56,13.0,2023/03/05 17:09,美食林川蜀源烤鱼,2023-03-05,17:09,1,8,6,0,1678007340.0,-1,-1,-1,-1
109,2021****56,23.0,2023/03/05 11:00,紫丁香餐吧机器人收银组,2023-03-05,11:00,1,8,6,0,1677985200.0,-1,-1,-1,-1
110,2021****56,17.52,2023/03/04 17:15,阳光副食二组,2023-03-04,17:15,1,2,3,0,1677921300.0,-1,-1,-1,-1
111,2021****56,38.0,2023/03/04 11:38,美食林肠粉,2023-03-04,11:38,1,2,3,0,1677901080.0,-1,-1,-1,-1
112,2021****56,18.8,2023/03/03 11:45,美食林酸辣粉烤肉拌饭,2023-03-03,11:45,0,-2,2,0,1677815100.0,0,0,0,0
113,2021****56,16.0,2023/03/02 17:26,民族餐厅金家店,2023-03-02,17:26,0,-1,4,0,1677749160.0,0,0,0,0
114,2021****56,18.0,2023/03/02 11:54,学苑食堂副食三组,2023-03-02,11:54,0,-1,4,0,1677729240.0,0,0,0,0
115,2021****56,5.0,2023/03/02 07:38,百味佳副食一组,2023-03-02,07:38,0,-1,4,0,1677713880.0,0,0,0,0
116,2021****56,11.0,2023/03/01 17:01,美食林老上客砂锅,2023-03-01,17:01,0,-7,5,0,1677661260.0,0,0,0,0
117,2021****56,13.0,2023/03/01 12:06,美食林美美卤肉饭,2023-03-01,12:06,0,-7,5,0,1677643560.0,0,0,0,0
118,2021****56,5.0,2023/02/28 17:34,学苑食堂包子,2023-02-28,17:34,0,-2,2,0,1677576840.0,0,0,0,0
119,2021****56,15.8,2023/02/28 12:00,美食林酸辣粉烤肉拌饭,2023-02-28,12:00,0,-2,2,0,1677556800.0,0,0,0,0
120,2021****56,16.0,2023/02/27 17:37,阳光广式猪脚饭,2023-02-27,17:37,0,6,6,1,1677490620.0,0,0,0,0
121,2021****56,11.0,2023/02/26 18:04,美食林老上客砂锅,2023-02-26,18:04,1,1,4,0,1677405840.0,-1,-1,-1,-1
122,2021****56,23.5,2023/02/25 18:16,民族餐厅旋转小火锅,2023-02-25,18:16,1,-7,2,0,1677320160.0,-1,-1,-1,-1
123,2021****56,10.5,2023/02/25 11:23,学苑食堂包子,2023-02-25,11:23,1,-7,2,0,1677295380.0,-1,-1,-1,-1
124,2021****56,9.0,2023/02/24 11:46,民族餐厅山西饸饹面,2023-02-24,11:46,0,-9,3,0,1677210360.0,0,0,0,1
125,2021****56,13.0,2023/02/23 17:21,阳光广式猪脚饭,2023-02-23,17:21,0,-8,2,0,1677144060.0,1,0,0,1
126,2021****56,10.0,2023/02/23 11:55,学苑食堂包子,2023-02-23,11:55,0,-8,2,0,1677124500.0,1,0,0,1
127,2021****56,9.3,2023/02/22 18:30,淘乐水果捞店,2023-02-22,18:30,0,-4,3,0,1677061800.0,1,0,0,1
128,2021****56,12.75,2023/02/21 17:32,学苑食堂包子,2023-02-21,17:32,0,-12,2,0,1676971920.0,1,0,0,0
129,2021****56,11.4,2023/02/21 11:54,百味佳副食一组,2023-02-21,11:54,0,-12,2,0,1676951640.0,1,0,0,0
130,2021****56,25.6,2023/02/20 17:41,紫丁香餐吧机器人收银组,2023-02-20,17:41,0,-12,3,0,1676886060.0,1,0,0,1
131,2021****56,7.2,2023/02/20 11:50,一区饺子园凉菜组,2023-02-20,11:50,0,-12,3,0,1676865000.0,1,0,0,1
132,2021****56,1.0,2023/02/19 17:24,小时刻天香二楼,2023-02-19,17:24,1,-11,2,0,1676798640.0,-1,-1,-1,-1
133,2021****56,19.0,2023/02/19 17:19,天香特色剁椒猪脚饭,2023-02-19,17:19,1,-11,2,0,1676798340.0,-1,-1,-1,-1
134,2021****56,14.0,2023/02/19 11:46,阳光广式猪脚饭,2023-02-19,11:46,1,-11,2,0,1676778360.0,-1,-1,-1,-1
135,2021****56,45.2,2023/02/18 17:31,紫丁香餐吧机器人收银组,2023-02-18,17:31,1,-12,1,0,1676712660.0,-1,-1,-1,-1
136,2021****56,13.0,2023/02/17 11:57,美食林酸辣粉烤肉拌饭,2023-02-17,11:57,0,-13,1,0,1676606220.0,0,0,0,0
137,2021****56,3.6,2023/02/17 08:51,百味佳副食一组,2023-02-17,08:51,0,-13,1,0,1676595060.0,0,0,0,0
138,2021****56,5.0,2023/02/16 17:14,学苑食堂副食三组,2023-02-16,17:14,0,-8,1,0,1676538840.0,0,0,0,0
139,2021****56,15.56,2023/02/16 12:12,阳光副食二组,2023-02-16,12:12,0,-8,1,0,1676520720.0,0,0,0,0
140,2021****56,2.8,2023/02/16 08:52,学苑食堂副食三组,2023-02-16,08:52,0,-8,1,0,1676508720.0,0,0,0,0
141,2021****56,10.56,2023/02/15 17:55,学子副食一组,2023-02-15,17:55,0,-15,3,0,1676454900.0,0,0,0,0
142,2021****56,15.22,2023/02/15 12:02,阳光副食二组,2023-02-15,12:02,0,-15,3,0,1676433720.0,0,0,0,0
143,2021****56,10.0,2023/02/14 17:29,学苑食堂重庆小面,2023-02-14,17:29,0,-15,3,0,1676366940.0,0,0,0,0
144,2021****56,13.8,2023/02/14 11:27,美食林同乐妈妈菜,2023-02-14,11:27,0,-15,3,0,1676345220.0,0,0,0,0
145,2021****56,19.6,2023/02/13 17:39,紫丁香餐吧机器人收银组,2023-02-13,17:39,0,-11,3,0,1676281140.0,0,0,0,0
146,2021****56,13.0,2023/02/13 11:56,美食林酸辣粉烤肉拌饭,2023-02-13,11:56,0,-11,3,0,1676260560.0,0,0,0,0
147,2021****56,7.2,2023/02/12 17:34,一区饺子园凉菜组,2023-02-12,17:34,1,-13,2,1,1676194440.0,-1,-1,-1,-1
148,2021****56,25.0,2023/02/12 11:40,民族餐厅金家店,2023-02-12,11:40,1,-13,2,1,1676173200.0,-1,-1,-1,-1
149,2021****56,13.0,2023/02/11 17:23,美食林90后串炒饭,2023-02-11,17:23,1,-6,5,1,1676107380.0,-1,-1,-1,-1
150,2021****56,15.0,2023/02/11 11:31,学苑食堂香恋香拌砂锅,2023-02-11,11:31,1,-6,5,1,1676086260.0,-1,-1,-1,-1
151,2021****56,13.8,2023/02/10 11:19,美食林同乐妈妈菜,2023-02-10,11:19,0,-6,4,1,1675999140.0,0,0,0,0
152,2021****56,17.0,2023/02/09 17:52,学苑食堂副食三组,2023-02-09,17:52,0,-7,3,0,1675936320.0,0,0,0,0
153,2021****56,19.0,2023/02/08 17:57,学院食堂陕西名小吃,2023-02-08,17:57,0,-14,2,0,1675850220.0,0,0,0,0
154,2021****56,24.0,2023/02/08 12:08,学苑食堂副食三组,2023-02-08,12:08,0,-14,2,0,1675829280.0,0,0,0,0
155,2021****56,11.0,2023/02/07 08:00,学苑食堂包子,2023-02-07,08:00,0,-15,2,0,1675728000.0,0,0,0,0
156,2021****56,20.0,2022/12/05 18:36,民族餐厅旋转小火锅,2022-12-05,18:36,0,-14,3,0,1670236560.0,1,0,0,0
157,2021****56,15.69,2022/12/05 12:34,美食林小猪憨尼麻辣烫,2022-12-05,12:34,0,-14,3,0,1670214840.0,1,0,0,0
158,2021****56,10.0,2022/12/04 18:11,学苑食堂包子,2022-12-04,18:11,1,-17,3,0,1670148660.0,-1,-1,-1,-1
159,2021****56,14.0,2022/12/04 11:57,美食林老上客砂锅,2022-12-04,11:57,1,-17,3,0,1670126220.0,-1,-1,-1,-1
160,2021****56,10.0,2022/12/03 18:17,民族餐厅山西饸饹面,2022-12-03,18:17,1,-18,1,0,1670062620.0,-1,-1,-1,-1
161,2021****56,8.4,2022/12/03 11:53,百味佳副食一组,2022-12-03,11:53,1,-18,1,0,1670039580.0,-1,-1,-1,-1
162,2021****56,13.0,2022/12/02 18:33,美食林90后串炒饭,2022-12-02,18:33,0,-10,4,0,1669977180.0,0,0,0,0
163,2021****56,10.0,2022/12/02 12:10,学苑食堂包子,2022-12-02,12:10,0,-10,4,0,1669954200.0,0,0,0,0
164,2021****56,14.0,2022/12/01 17:52,美食林庆丰黄焖鸡扣碗饭,2022-12-01,17:52,0,-20,3,0,1669888320.0,0,0,0,0
165,2021****56,38.0,2022/12/01 12:10,民族餐厅德澳士,2022-12-01,12:10,0,-20,3,0,1669867800.0,0,0,0,0
166,2021****56,2.1,2022/12/01 08:34,百味佳副食一组,2022-12-01,08:34,0,-20,3,0,1669854840.0,0,0,0,0
167,2021****56,12.0,2022/11/30 17:14,美食林真牛铁板,2022-11-30,17:14,0,-19,4,0,1669799640.0,1,0,0,0
168,2021****56,29.7,2022/11/29 17:24,民族餐厅旋转小火锅,2022-11-29,17:24,0,-15,6,0,1669713840.0,0,0,0,0
169,2021****56,13.32,2022/11/29 12:12,阳光副食二组,2022-11-29,12:12,0,-15,6,0,1669695120.0,0,0,0,0
170,2021****56,1.0,2022/11/28 17:28,民族餐厅真味主题烧烤吧,2022-11-28,17:28,0,-9,3,0,1669627680.0,1,0,0,0
171,2021****56,14.0,2022/11/28 17:15,民族餐厅金家店,2022-11-28,17:15,0,-9,3,0,1669626900.0,1,0,0,0
172,2021****56,8.0,2022/11/28 11:53,学苑食堂副食三组,2022-11-28,11:53,0,-9,3,0,1669607580.0,1,0,0,0
173,2021****56,2.6,2022/11/28 08:23,百味佳副食一组,2022-11-28,08:23,0,-9,3,0,1669594980.0,1,0,0,0
174,2021****56,13.8,2022/11/27 17:48,阳光小是小简餐,2022-11-27,17:48,1,-7,3,0,1669542480.0,-1,-1,-1,-1
175,2021****56,10.0,2022/11/27 12:40,学苑食堂副食一组,2022-11-27,12:40,1,-7,3,0,1669524000.0,-1,-1,-1,-1
176,2021****56,13.56,2022/11/26 17:19,阳光副食二组,2022-11-26,17:19,1,-12,2,0,1669454340.0,-1,-1,-1,-1
177,2021****56,10.8,2022/11/26 12:23,阳光小是小简餐,2022-11-26,12:23,1,-12,2,0,1669436580.0,-1,-1,-1,-1
178,2021****56,2.25,2022/11/26 08:21,百味佳副食一组,2022-11-26,08:21,1,-12,2,0,1669422060.0,-1,-1,-1,-1
179,2021****56,14.0,2022/11/25 17:49,阳光广式猪脚饭,2022-11-25,17:49,0,-5,6,1,1669369740.0,0,0,0,0
180,2021****56,17.38,2022/11/25 11:46,学子副食一组,2022-11-25,11:46,0,-5,6,1,1669347960.0,0,0,0,0
181,2021****56,16.0,2022/11/24 17:25,阳光广式猪脚饭,2022-11-24,17:25,0,0,4,1,1669281900.0,0,0,0,0
182,2021****56,2.0,2022/11/24 17:16,学苑食堂副食三组,2022-11-24,17:16,0,0,4,1,1669281360.0,0,0,0,0
183,2021****56,14.16,2022/11/24 11:16,阳光副食二组,2022-11-24,11:16,0,0,4,1,1669259760.0,0,0,0,0
184,2021****56,13.0,2022/11/23 17:43,学苑食堂副食一组,2022-11-23,17:43,0,-6,2,0,1669196580.0,1,0,0,0
185,2021****56,13.8,2022/11/23 11:59,阳光小是小简餐,2022-11-23,11:59,0,-6,2,0,1669175940.0,1,0,0,0
186,2021****56,2.5,2022/11/23 08:25,百味佳副食一组,2022-11-23,08:25,0,-6,2,0,1669163100.0,1,0,0,0
187,2021****56,7.92,2022/11/22 17:38,阳光副食二组,2022-11-22,17:38,0,-6,2,0,1669109880.0,0,0,0,0
188,2021****56,9.9,2022/11/22 12:06,回味斋一餐厅副食一组,2022-11-22,12:06,0,-6,2,0,1669089960.0,0,0,0,0
189,2021****56,17.4,2022/11/21 18:12,民族餐厅旋转小火锅,2022-11-21,18:12,0,-4,3,0,1669025520.0,1,0,0,0
190,2021****56,1.0,2022/11/21 17:47,民族餐厅真味主题烧烤吧,2022-11-21,17:47,0,-4,3,0,1669024020.0,1,0,0,0
191,2021****56,2.0,2022/11/21 17:21,民族餐厅旋转小火锅,2022-11-21,17:21,0,-4,3,0,1669022460.0,1,0,0,0
192,2021****56,5.4,2022/11/21 11:52,一区饺子园凉菜组,2022-11-21,11:52,0,-4,3,0,1669002720.0,1,0,0,0
193,2021****56,2.6,2022/11/21 09:06,百味佳副食一组,2022-11-21,09:06,0,-4,3,0,1668992760.0,1,0,0,0
194,2021****56,19.0,2022/11/20 17:25,民族餐厅金家店,2022-11-20,17:25,1,-6,4,0,1668936300.0,-1,-1,-1,-1
195,2021****56,16.0,2022/11/20 12:14,阳光广式猪脚饭,2022-11-20,12:14,1,-6,4,0,1668917640.0,-1,-1,-1,-1
196,2021****56,9.84,2022/11/19 17:24,学子副食一组,2022-11-19,17:24,1,5,9,1,1668849840.0,-1,-1,-1,-1
197,2021****56,5.4,2022/11/19 11:41,一区饺子园凉菜组,2022-11-19,11:41,1,5,9,1,1668829260.0,-1,-1,-1,-1
198,2021****56,3.1,2022/11/19 08:43,学苑食堂副食三组,2022-11-19,08:43,1,5,9,1,1668818580.0,-1,-1,-1,-1
